,Insulation thickness (m),Window U-value (W/m2K),Window SHGC (ratio),Shading control (W/m2),Thermostat settings offset (C),Heating energy (kWh),Cooling energy (kWh),Total energy (kWh) 
10355,0.5,0.25,0.2,600,1,263.1,1602.7,1865.8
10356,0.5,0.25,0.2,600,0,217.0,1679.9,1896.9
10357,0.5,0.25,0.2,600,-1,173.5,1750.8,1924.3
10358,0.5,0.25,0.2,600,-2,133.4,1813.9,1947.3
10359,0.5,0.25,0.2,600,-3,98.0,1866.5,1964.5
10360,0.5,0.25,0.2,800,3,316.6,1597.9,1914.5
10361,0.5,0.25,0.2,800,2,266.5,1681.8,1948.3
10362,0.5,0.25,0.2,800,1,220.2,1762.7,1982.8
10363,0.5,0.25,0.2,800,0,176.7,1838.3,2015.0
10364,0.5,0.25,0.2,800,-1,136.4,1907.0,2043.4
10365,0.5,0.25,0.2,800,-2,101.6,1968.2,2069.8
10366,0.5,0.25,0.2,800,-3,72.2,2019.3,2091.5
10367,0.5,0.25,0.2,1000,3,313.7,1598.9,1912.6
10368,0.5,0.25,0.2,1000,2,264.1,1682.9,1947.0
10369,0.5,0.25,0.2,1000,1,218.0,1763.8,1981.7
10370,0.5,0.25,0.2,1000,0,174.8,1839.4,2014.2
10371,0.5,0.25,0.2,1000,-1,134.6,1908.1,2042.7
10372,0.5,0.25,0.2,1000,-2,100.3,1969.2,2069.5
10373,0.5,0.25,0.2,1000,-3,71.0,2020.4,2091.5
10374,0.5,0.25,0.32,0,3,682.2,602.3,1284.5
10375,0.5,0.25,0.32,0,2,604.2,683.5,1287.7
10376,0.5,0.25,0.32,0,1,529.8,764.5,1294.2
10377,0.5,0.25,0.32,0,0,459.3,843.6,1302.9
10378,0.5,0.25,0.32,0,-1,392.8,919.3,1312.1
10379,0.5,0.25,0.32,0,-2,330.4,990.3,1320.6
10380,0.5,0.25,0.32,0,-3,270.8,1053.3,1324.1
10381,0.5,0.25,0.32,200,3,455.8,1102.4,1558.2
10382,0.5,0.25,0.32,200,2,391.4,1185.8,1577.2
10383,0.5,0.25,0.32,200,1,332.9,1267.9,1600.8
10384,0.5,0.25,0.32,200,0,281.0,1347.6,1628.6
10385,0.5,0.25,0.32,200,-1,230.9,1423.1,1654.0
10386,0.5,0.25,0.32,200,-2,184.8,1492.3,1677.2
10387,0.5,0.25,0.32,200,-3,143.5,1551.6,1695.2
10388,0.5,0.25,0.32,400,3,330.6,1598.3,1928.9
10389,0.5,0.25,0.32,400,2,280.0,1682.6,1962.6
10390,0.5,0.25,0.32,400,1,231.9,1763.7,1995.6
10391,0.5,0.25,0.32,400,0,187.5,1840.0,2027.6
10392,0.5,0.25,0.32,400,-1,146.6,1909.7,2056.3
10393,0.5,0.25,0.32,400,-2,111.3,1970.3,2081.6
10394,0.5,0.25,0.32,400,-3,77.9,2018.6,2096.5
10395,0.5,0.25,0.32,600,3,221.5,2125.4,2347.0
10396,0.5,0.25,0.32,600,2,179.2,2207.7,2386.9
10397,0.5,0.25,0.32,600,1,139.7,2285.4,2425.0
10398,0.5,0.25,0.32,600,0,104.5,2356.6,2461.1
10399,0.5,0.25,0.32,600,-1,74.7,2419.8,2494.5
10400,0.5,0.25,0.32,600,-2,48.0,2474.1,2522.1
10401,0.5,0.25,0.32,600,-3,24.6,2517.8,2542.4
10402,0.5,0.25,0.32,800,3,172.5,2378.4,2550.9
10403,0.5,0.25,0.32,800,2,137.6,2459.3,2596.9
10404,0.5,0.25,0.32,800,1,106.2,2534.5,2640.7
10405,0.5,0.25,0.32,800,0,78.2,2602.9,2681.1
10406,0.5,0.25,0.32,800,-1,54.2,2664.1,2718.4
10407,0.5,0.25,0.32,800,-2,33.2,2716.7,2749.9
10408,0.5,0.25,0.32,800,-3,16.2,2759.1,2775.3
10409,0.5,0.25,0.32,1000,3,170.7,2380.3,2550.9
10410,0.5,0.25,0.32,1000,2,135.9,2461.1,2597.0
10411,0.5,0.25,0.32,1000,1,104.5,2536.3,2640.7
10412,0.5,0.25,0.32,1000,0,77.0,2604.7,2681.7
10413,0.5,0.25,0.32,1000,-1,53.6,2665.9,2719.4
10414,0.5,0.25,0.32,1000,-2,33.1,2718.5,2751.6
10415,0.5,0.25,0.32,1000,-3,16.2,2760.9,2777.0
10416,0.5,0.25,0.44,0,3,647.3,687.8,1335.1
10417,0.5,0.25,0.44,0,2,571.5,770.3,1341.8
10418,0.5,0.25,0.44,0,1,499.4,851.7,1351.1
10419,0.5,0.25,0.44,0,0,431.2,930.6,1361.8
10420,0.5,0.25,0.44,0,-1,367.4,1006.2,1373.6
10421,0.5,0.25,0.44,0,-2,306.6,1077.1,1383.8
10422,0.5,0.25,0.44,0,-3,249.1,1139.9,1388.9
10423,0.5,0.25,0.44,200,3,363.9,1392.3,1756.2
10424,0.5,0.25,0.44,200,2,311.5,1478.3,1789.7
10425,0.5,0.25,0.44,200,1,260.7,1561.8,1822.5
10426,0.5,0.25,0.44,200,0,212.8,1641.3,1854.1
10427,0.5,0.25,0.44,200,-1,170.3,1715.6,1885.8
10428,0.5,0.25,0.44,200,-2,132.9,1782.3,1915.2
10429,0.5,0.25,0.44,200,-3,98.3,1837.3,1935.6
10430,0.5,0.25,0.44,400,3,228.5,2086.6,2315.2
10431,0.5,0.25,0.44,400,2,185.2,2169.3,2354.5
10432,0.5,0.25,0.44,400,1,145.3,2247.7,2393.0
10433,0.5,0.25,0.44,400,0,110.7,2320.2,2430.9
10434,0.5,0.25,0.44,400,-1,78.8,2384.7,2463.5
10435,0.5,0.25,0.44,400,-2,50.3,2438.7,2489.0
10436,0.5,0.25,0.44,400,-3,25.5,2480.4,2505.9
