,Insulation thickness (m),Window U-value (W/m2K),Window SHGC (ratio),Shading control (W/m2),Thermostat settings offset (C),Heating energy (kWh),Cooling energy (kWh),Total energy (kWh)
366,0.001,2.1,0.44,800,1,3215.207110275355,2419.1,5634.3
367,0.001,2.1,0.44,800,0,2950.130881859181,2593.5,5543.6
368,0.001,2.1,0.44,800,-1,2691.7227613298587,2748.5,5440.2
369,0.001,2.1,0.44,800,-2,2439.717068952933,2882.0,5321.7
370,0.001,2.1,0.44,800,-3,2197.6830555607344,2992.3,5190.0
371,0.001,2.1,0.44,1000,3,3749.4101708437206,2039.2,5788.6
372,0.001,2.1,0.44,1000,2,3476.9073842893595,2234.5,5711.4
373,0.001,2.1,0.44,1000,1,3207.6917983932035,2420.6,5628.3
374,0.001,2.1,0.44,1000,0,2943.6940940534714,2595.0,5538.7
375,0.001,2.1,0.44,1000,-1,2686.3324888997577,2749.9,5436.3
376,0.001,2.1,0.44,1000,-2,2434.7514732659392,2883.5,5318.2
377,0.001,2.1,0.44,1000,-3,2193.7272914717955,2993.7,5187.4
378,0.001,2.1,0.56,0,3,4678.624301349668,481.1,5159.8
379,0.001,2.1,0.56,0,2,4379.004588278585,615.6,4994.6
380,0.001,2.1,0.56,0,1,4080.3207679918887,755.7,4836.0
381,0.001,2.1,0.56,0,0,3783.2847527384465,896.8,4680.1
382,0.001,2.1,0.56,0,-1,3489.2361772726604,1040.4,4529.6
383,0.001,2.1,0.56,0,-2,3199.342468877539,1176.2,4375.6
384,0.001,2.1,0.56,0,-3,2917.713741415185,1298.0,4215.7
385,0.001,2.1,0.56,200,3,4315.369136409379,879.9,5195.3
386,0.001,2.1,0.56,200,2,4022.9894156511136,1057.1,5080.1
387,0.001,2.1,0.56,200,1,3731.7458265378737,1243.2,4975.0
388,0.001,2.1,0.56,200,0,3442.1126468731354,1426.1,4868.2
389,0.001,2.1,0.56,200,-1,3157.8876814343635,1595.1,4753.0
390,0.001,2.1,0.56,200,-2,2878.560552285356,1746.4,4624.9
391,0.001,2.1,0.56,200,-3,2606.1729267213022,1874.9,4481.1
392,0.001,2.1,0.56,400,3,4030.1264519954157,1486.4,5516.5
393,0.001,2.1,0.56,400,2,3744.1751413602083,1681.1,5425.3
394,0.001,2.1,0.56,400,1,3460.49094322071,1878.4,5338.9
395,0.001,2.1,0.56,400,0,3179.4084367690616,2066.2,5245.6
396,0.001,2.1,0.56,400,-1,2903.1047462984275,2232.1,5135.2
397,0.001,2.1,0.56,400,-2,2632.8779432609713,2371.5,5004.4
398,0.001,2.1,0.56,400,-3,2372.4019738102816,2485.0,4857.4
399,0.001,2.1,0.56,600,3,3713.199292761087,2248.1,5961.3
400,0.001,2.1,0.56,600,2,3438.999097884687,2447.4,5886.4
401,0.001,2.1,0.56,600,1,3167.3305236209926,2636.8,5804.1
402,0.001,2.1,0.56,600,0,2898.710017534101,2810.5,5709.2
403,0.001,2.1,0.56,600,-1,2635.77708300885,2963.3,5599.0
404,0.001,2.1,0.56,600,-2,2381.1470971159324,3090.6,5471.7
405,0.001,2.1,0.56,600,-3,2139.6555075506885,3196.4,5336.0
406,0.001,2.1,0.56,800,3,3498.629829228779,2642.1,6140.7
407,0.001,2.1,0.56,800,2,3237.275704176149,2840.1,6077.4
408,0.001,2.1,0.56,800,1,2980.473874834311,3027.1,6007.6
409,0.001,2.1,0.56,800,0,2726.0475861550544,3198.5,5924.6
410,0.001,2.1,0.56,800,-1,2477.9135719812557,3349.4,5827.3
411,0.001,2.1,0.56,800,-2,2240.5577032450947,3474.8,5715.4
412,0.001,2.1,0.56,800,-3,2014.8084067388427,3578.5,5593.3
413,0.001,2.1,0.56,1000,3,3489.7132278910503,2644.0,6133.7
414,0.001,2.1,0.56,1000,2,3229.5357124416346,2842.0,6071.6
415,0.001,2.1,0.56,1000,1,2973.827084966717,3029.0,6002.8
416,0.001,2.1,0.56,1000,0,2720.1937228767847,3200.5,5920.7
417,0.001,2.1,0.56,1000,-1,2472.9762216399567,3351.2,5824.2
418,0.001,2.1,0.56,1000,-2,2235.750925807787,3476.7,5712.4
419,0.001,2.1,0.56,1000,-3,2010.0735947343517,3580.3,5590.3
420,0.001,2.1,0.68,0,3,4651.395381551107,516.8,5168.2
421,0.001,2.1,0.68,0,2,4352.551512018194,654.4,5007.0
422,0.001,2.1,0.68,0,1,4054.4729849839277,796.0,4850.5
423,0.001,2.1,0.68,0,0,3758.066343245214,939.7,4697.7
424,0.001,2.1,0.68,0,-1,3464.5042434272978,1084.8,4549.3
425,0.001,2.1,0.68,0,-2,3175.907672704347,1222.9,4398.8
426,0.001,2.1,0.68,0,-3,2895.1492726479573,1345.5,4240.7
427,0.001,2.1,0.68,200,3,4202.8400037414085,1044.7,5247.6
428,0.001,2.1,0.68,200,2,3912.5835543564904,1238.2,5150.8
429,0.001,2.1,0.68,200,1,3623.890985377154,1432.5,5056.4
430,0.001,2.1,0.68,200,0,3337.8192210923007,1616.8,4954.6
431,0.001,2.1,0.68,200,-1,3056.413124282675,1790.2,4846.6
432,0.001,2.1,0.68,200,-2,2780.495196530348,1944.1,4724.6
433,0.001,2.1,0.68,200,-3,2510.908893258901,2071.7,4582.6
434,0.001,2.1,0.68,400,3,3867.3323978112894,1818.6,5686.0
435,0.001,2.1,0.68,400,2,3586.011978104256,2030.1,5616.1
436,0.001,2.1,0.68,400,1,3306.7589078529777,2231.2,5538.0
437,0.001,2.1,0.68,400,0,3029.4836418667232,2416.6,5446.0
438,0.001,2.1,0.68,400,-1,2758.5884364951435,2575.8,5334.4
439,0.001,2.1,0.68,400,-2,2494.8900100812757,2705.9,5200.8
440,0.001,2.1,0.68,400,-3,2243.639809571695,2813.0,5056.6
441,0.001,2.1,0.68,600,3,3503.7049646299765,2762.7,6266.5
442,0.001,2.1,0.68,600,2,3236.2216162644545,2963.5,6199.7
443,0.001,2.1,0.68,600,1,2970.778596164917,3149.3,6120.1
444,0.001,2.1,0.68,600,0,2709.9683899435413,3317.1,6027.1
445,0.001,2.1,0.68,600,-1,2457.3267433900833,3461.2,5918.5
446,0.001,2.1,0.68,600,-2,2216.1912868079044,3580.0,5796.2
447,0.001,2.1,0.68,600,-3,1987.8998422076718,3679.0,5666.9
448,0.001,2.1,0.68,800,3,3274.056533993402,3241.2,6515.3
449,0.001,2.1,0.68,800,2,3022.9108636740975,3438.0,6460.9
450,0.001,2.1,0.68,800,1,2773.148848174578,3619.9,6393.1
451,0.001,2.1,0.68,800,0,2530.7671022428294,3784.8,6315.6
452,0.001,2.1,0.68,800,-1,2296.734574088732,3925.2,6221.9
453,0.001,2.1,0.68,800,-2,2071.104105590948,4041.4,6112.5
454,0.001,2.1,0.68,800,-3,1854.2967427232538,4138.0,5992.3
455,0.001,2.1,0.68,1000,3,3266.2161681617226,3243.6,6509.8
456,0.001,2.1,0.68,1000,2,3016.1849370076243,3440.4,6456.5
457,0.001,2.1,0.68,1000,1,2767.177235504047,3622.2,6389.4
458,0.001,2.1,0.68,1000,0,2524.923704828765,3787.1,6312.0
459,0.001,2.1,0.68,1000,-1,2291.0616158543553,3927.5,6218.5
460,0.001,2.1,0.68,1000,-2,2065.814605526039,4043.6,6109.4
461,0.001,2.1,0.68,1000,-3,1849.3840531013645,4140.2,5989.6
462,0.001,2.1,0.8,0,3,4626.164523406702,551.5,5177.6
463,0.001,2.1,0.8,0,2,4327.97813682219,691.1,5019.1
464,0.001,2.1,0.8,0,1,4030.491913283993,834.0,4864.5
465,0.001,2.1,0.8,0,0,3734.5494615524944,980.4,4714.9
466,0.001,2.1,0.8,0,-1,3441.602487794465,1126.7,4568.3
467,0.001,2.1,0.8,0,-2,3154.310301306704,1267.0,4421.3
468,0.001,2.1,0.8,0,-3,2874.2066757361513,1390.7,4264.9
469,0.001,2.1,0.8,200,3,4098.890494784556,1216.9,5315.8
470,0.001,2.1,0.8,200,2,3811.004608657436,1418.8,5229.8
471,0.001,2.1,0.8,200,1,3525.0409947448375,1614.6,5139.6
472,0.001,2.1,0.8,200,0,3242.1539041041456,1804.0,5046.1
473,0.001,2.1,0.8,200,-1,2962.5445820402383,1982.9,4945.4
474,0.001,2.1,0.8,200,-2,2690.3706956015644,2135.8,4826.2
475,0.001,2.1,0.8,200,-3,2423.7939038598256,2261.8,4685.5
476,0.001,2.1,0.8,400,3,3718.5281805304826,2156.2,5874.7
477,0.001,2.1,0.8,400,2,3441.5699284244765,2369.4,5811.0
478,0.001,2.1,0.8,400,1,3165.375111229362,2570.7,5736.1
479,0.001,2.1,0.8,400,0,2893.5174661290885,2748.9,5642.4
480,0.001,2.1,0.8,400,-1,2627.4995949037016,2899.4,5526.9
481,0.001,2.1,0.8,400,-2,2371.942132841772,3022.8,5394.8
482,0.001,2.1,0.8,400,-3,2129.4956827082437,3126.9,5256.4
483,0.001,2.1,0.8,600,3,3313.945505472894,3258.8,6572.8
484,0.001,2.1,0.8,600,2,3052.328626545895,3457.9,6510.2
485,0.001,2.1,0.8,600,1,2794.7427794907358,3639.9,6434.6
486,0.001,2.1,0.8,600,0,2543.7354364608223,3799.1,6342.8
487,0.001,2.1,0.8,600,-1,2302.5168756504468,3933.4,6235.9
488,0.001,2.1,0.8,600,-2,2074.3230613624232,4044.7,6119.0
489,0.001,2.1,0.8,600,-3,1856.3772526879764,4141.1,5997.4
490,0.001,2.1,0.8,800,3,3076.3154639666463,3815.1,6891.5
491,0.001,2.1,0.8,800,2,2832.8997047670123,4008.9,6841.8
492,0.001,2.1,0.8,800,1,2595.333277505065,4185.9,6781.2
493,0.001,2.1,0.8,800,0,2363.4942313659913,4340.9,6704.4
494,0.001,2.1,0.8,800,-1,2137.899787453542,4471.8,6609.7
495,0.001,2.1,0.8,800,-2,1922.6066168827979,4580.8,6503.4
496,0.001,2.1,0.8,800,-3,1714.755881459279,4675.0,6389.8
497,0.001,2.1,0.8,1000,3,3069.3563921291543,3817.9,6887.3
498,0.001,2.1,0.8,1000,2,2826.2184952001144,4011.6,6837.8
499,0.001,2.1,0.8,1000,1,2588.6760796533163,4188.7,6777.4
500,0.001,2.1,0.8,1000,0,2357.227792656837,4343.6,6700.8
501,0.001,2.1,0.8,1000,-1,2132.199118384557,4474.4,6606.6
502,0.001,2.1,0.8,1000,-2,1916.8463335543124,4583.4,6500.2
503,0.001,2.1,0.8,1000,-3,1708.7698379668811,4677.6,6386.4
504,0.001,1.8,0.2,0,3,4491.563980013726,355.1,4846.7
505,0.001,1.8,0.2,0,2,4203.462952017384,474.5,4677.9
506,0.001,1.8,0.2,0,1,3916.494660932379,603.8,4520.3
507,0.001,1.8,0.2,0,0,3631.6703786495827,735.9,4367.6
508,0.001,1.8,0.2,0,-1,3350.2036339280044,869.2,4219.4
509,0.001,1.8,0.2,0,-2,3072.24326030071,999.6,4071.8
510,0.001,1.8,0.2,0,-3,2800.952246455129,1116.3,3917.3
511,0.001,1.8,0.2,200,3,4407.434116764346,446.5,4853.9
512,0.001,1.8,0.2,200,2,4120.276339447483,579.6,4699.9
513,0.001,1.8,0.2,200,1,3834.9217511664783,718.0,4552.9
514,0.001,1.8,0.2,200,0,3551.941402632981,861.4,4413.3
515,0.001,1.8,0.2,200,-1,3271.9235352690566,1007.6,4279.5
516,0.001,1.8,0.2,200,-2,2995.876265116072,1146.9,4142.8
517,0.001,1.8,0.2,200,-3,2727.643425232267,1268.4,3996.0
518,0.001,1.8,0.2,400,3,4303.194188211714,601.9,4905.1
519,0.001,1.8,0.2,400,2,4018.346436207386,742.9,4761.3
520,0.001,1.8,0.2,400,1,3735.015143206449,889.9,4625.0
521,0.001,1.8,0.2,400,0,3453.685900291162,1042.9,4496.6
522,0.001,1.8,0.2,400,-1,3175.5473843353398,1192.8,4368.3
523,0.001,1.8,0.2,400,-2,2902.4866434982982,1332.9,4235.4
524,0.001,1.8,0.2,400,-3,2636.814634932722,1450.8,4087.6
525,0.001,1.8,0.2,600,3,4173.606990972831,809.5,4983.1
526,0.001,1.8,0.2,600,2,3892.425056688739,958.2,4850.6
527,0.001,1.8,0.2,600,1,3612.7477867053844,1110.0,4722.8
528,0.001,1.8,0.2,600,0,3335.4234356309153,1265.2,4600.6
529,0.001,1.8,0.2,600,-1,3062.86567391081,1420.0,4482.9
530,0.001,1.8,0.2,600,-2,2796.9020813354664,1562.2,4359.1
531,0.001,1.8,0.2,600,-3,2536.0305004449933,1681.3,4217.3
532,0.001,1.8,0.2,800,3,4073.760777203854,926.6,5000.4
533,0.001,1.8,0.2,800,2,3796.6025827963676,1078.1,4874.7
534,0.001,1.8,0.2,800,1,3521.4689313366275,1232.1,4753.6
535,0.001,1.8,0.2,800,0,3249.466927099637,1392.1,4641.5
536,0.001,1.8,0.2,800,-1,2981.196451869598,1547.1,4528.3
537,0.001,1.8,0.2,800,-2,2717.9414554743544,1688.6,4406.6
538,0.001,1.8,0.2,800,-3,2461.691478393707,1807.9,4269.6
539,0.001,1.8,0.2,1000,3,4069.157976920958,927.2,4996.4
540,0.001,1.8,0.2,1000,2,3792.0616976411334,1078.7,4870.8
541,0.001,1.8,0.2,1000,1,3517.053324890022,1232.7,4749.8
542,0.001,1.8,0.2,1000,0,3245.4498989539516,1392.7,4638.1
543,0.001,1.8,0.2,1000,-1,2977.23940668847,1547.7,4524.9
544,0.001,1.8,0.2,1000,-2,2714.110718537435,1689.3,4403.4
545,0.001,1.8,0.2,1000,-3,2457.9328544195664,1808.6,4266.5
546,0.001,1.8,0.32,0,3,4447.494836539362,408.2,4855.7
547,0.001,1.8,0.32,0,2,4160.462176745421,534.2,4694.6
548,0.001,1.8,0.32,0,1,3874.5458841574755,667.2,4541.7
549,0.001,1.8,0.32,0,0,3590.8436189084673,802.2,4393.0
550,0.001,1.8,0.32,0,-1,3310.3486097840155,939.4,4249.8
551,0.001,1.8,0.32,0,-2,3033.5185663582774,1071.8,4105.3
552,0.001,1.8,0.32,0,-3,2764.406852763308,1191.0,3955.4
553,0.001,1.8,0.32,200,3,4258.095250242853,602.9,4861.0
554,0.001,1.8,0.32,200,2,3974.1240620940775,748.8,4722.9
555,0.001,1.8,0.32,200,1,3692.370652325084,902.6,4595.0
556,0.001,1.8,0.32,200,0,3412.049258674219,1063.0,4475.0
557,0.001,1.8,0.32,200,-1,3135.9482419137075,1221.8,4357.7
558,0.001,1.8,0.32,200,-2,2865.0360414985153,1367.2,4232.2
559,0.001,1.8,0.32,200,-3,2601.1097301924424,1489.7,4090.8
560,0.001,1.8,0.32,400,3,4086.056578658388,898.9,4985.0
561,0.001,1.8,0.32,400,2,3805.5838859419305,1064.9,4870.5
562,0.001,1.8,0.32,400,1,3526.57291392275,1233.8,4760.4
563,0.001,1.8,0.32,400,0,3250.0994113911547,1402.5,4652.6
564,0.001,1.8,0.32,400,-1,2978.863578215114,1561.2,4540.1
565,0.001,1.8,0.32,400,-2,2713.857857973759,1704.7,4418.5
566,0.001,1.8,0.32,400,-3,2454.58443788683,1823.4,4278.0
567,0.001,1.8,0.32,600,3,3884.325050970654,1280.3,5164.6
568,0.001,1.8,0.32,600,2,3609.9141050856147,1461.0,5070.9
569,0.001,1.8,0.32,600,1,3338.4695764534913,1640.9,4979.4
570,0.001,1.8,0.32,600,0,3070.450685438171,1813.8,4884.3
571,0.001,1.8,0.32,600,-1,2808.2314208845446,1972.0,4780.3
572,0.001,1.8,0.32,600,-2,2550.4429711325515,2109.7,4660.1
573,0.001,1.8,0.32,600,-3,2300.1484811793603,2224.3,4524.4
574,0.001,1.8,0.32,800,3,3737.1320227411966,1492.6,5229.7
575,0.001,1.8,0.32,800,2,3470.208945831939,1675.9,5146.1
576,0.001,1.8,0.32,800,1,3204.9504789022335,1855.5,5060.5
577,0.001,1.8,0.32,800,0,2944.2086094486167,2026.6,4970.8
578,0.001,1.8,0.32,800,-1,2689.111018755031,2184.9,4874.0
579,0.001,1.8,0.32,800,-2,2440.8220687878074,2322.3,4763.1
580,0.001,1.8,0.32,800,-3,2202.344330292648,2436.4,4638.7
581,0.001,1.8,0.32,1000,3,3730.6244271892433,1493.6,5224.3
582,0.001,1.8,0.32,1000,2,3463.911039050168,1677.0,5140.9
583,0.001,1.8,0.32,1000,1,3198.9507928781964,1856.6,5055.6
584,0.001,1.8,0.32,1000,0,2938.234754750901,2027.7,4965.9
585,0.001,1.8,0.32,1000,-1,2683.5563619553513,2185.9,4869.5
586,0.001,1.8,0.32,1000,-2,2436.5958222186937,2323.3,4759.9
587,0.001,1.8,0.32,1000,-3,2198.4209035096446,2437.4,4635.8
588,0.001,1.8,0.44,0,3,4411.1649410429145,454.7,4865.9
589,0.001,1.8,0.44,0,2,4125.005353656193,584.6,4709.6
590,0.001,1.8,0.44,0,1,3840.145579516214,720.6,4560.8
591,0.001,1.8,0.44,0,0,3557.1818305591246,858.1,4415.2
592,0.001,1.8,0.44,0,-1,3277.4739654240157,998.7,4276.2
593,0.001,1.8,0.44,0,-2,3002.2567110599625,1132.8,4135.0
594,0.001,1.8,0.44,0,-3,2734.249948818311,1253.1,3987.3
595,0.001,1.8,0.44,200,3,4122.817286893724,764.3,4887.1
596,0.001,1.8,0.44,200,2,3842.220315373493,925.5,4767.8
597,0.001,1.8,0.44,200,1,3563.1147163063492,1096.3,4659.4
598,0.001,1.8,0.44,200,0,3286.0478520933966,1270.0,4556.0
599,0.001,1.8,0.44,200,-1,3013.784019326814,1434.3,4448.0
600,0.001,1.8,0.44,200,-2,2747.2872065846223,1580.3,4327.6
601,0.001,1.8,0.44,200,-3,2486.714457128098,1704.6,4191.3
602,0.001,1.8,0.44,400,3,3888.710551922348,1229.9,5118.6
603,0.001,1.8,0.44,400,2,3612.794186692013,1412.1,5024.9
604,0.001,1.8,0.44,400,1,3339.1019824945106,1593.4,4932.5
605,0.001,1.8,0.44,400,0,3068.8151646968513,1772.0,4840.8
606,0.001,1.8,0.44,400,-1,2803.8578104016597,1936.6,4740.5
607,0.001,1.8,0.44,400,-2,2544.4089740407558,2075.9,4620.3
608,0.001,1.8,0.44,400,-3,2293.2188661051505,2191.3,4484.5
609,0.001,1.8,0.44,600,3,3625.5783128493586,1817.0,5442.6
610,0.001,1.8,0.44,600,2,3359.5460019478874,2009.1,5368.7
611,0.001,1.8,0.44,600,1,3096.6457566216263,2192.9,5289.6
612,0.001,1.8,0.44,600,0,2837.049433873765,2363.3,5200.4
613,0.001,1.8,0.44,600,-1,2582.424082870139,2517.0,5099.4
614,0.001,1.8,0.44,600,-2,2335.06258611145,2647.4,4982.5
615,0.001,1.8,0.44,600,-3,2098.6647020175537,2754.6,4853.3
616,0.001,1.8,0.44,800,3,3443.3312938544714,2122.0,5565.3
617,0.001,1.8,0.44,800,2,3187.051891844168,2313.0,5500.0
618,0.001,1.8,0.44,800,1,2934.1807045626183,2495.5,5429.7
619,0.001,1.8,0.44,800,0,2687.5243250737794,2664.1,5351.6
620,0.001,1.8,0.44,800,-1,2444.708638552467,2815.3,5260.0
621,0.001,1.8,0.44,800,-2,2211.078179367158,2944.3,5155.3
622,0.001,1.8,0.44,800,-3,1988.332406651054,3049.9,5038.2
623,0.001,1.8,0.44,1000,3,3435.3124196495937,2123.5,5558.8
624,0.001,1.8,0.44,1000,2,3179.4459363803585,2314.5,5494.0
625,0.001,1.8,0.44,1000,1,2927.704683601852,2497.0,5424.7
626,0.001,1.8,0.44,1000,0,2681.9862549030986,2665.6,5347.5
627,0.001,1.8,0.44,1000,-1,2439.6222243193606,2816.8,5256.4
628,0.001,1.8,0.44,1000,-2,2206.9699864767535,2945.7,5152.7
629,0.001,1.8,0.44,1000,-3,1984.3777400177764,3051.3,5035.7
630,0.001,1.8,0.56,0,3,4380.293118349535,495.5,4875.8
631,0.001,1.8,0.56,0,2,4094.8798614347666,628.6,4723.5
632,0.001,1.8,0.56,0,1,3810.657578602838,766.3,4577.0
633,0.001,1.8,0.56,0,0,3528.4498214725445,906.7,4435.2
634,0.001,1.8,0.56,0,-1,3249.4825729985228,1049.5,4299.0
635,0.001,1.8,0.56,0,-2,2975.7158859623046,1186.2,4161.9
636,0.001,1.8,0.56,0,-3,2708.702424931942,1306.8,4015.5
637,0.001,1.8,0.56,200,3,4003.688081652442,924.3,4928.0
638,0.001,1.8,0.56,200,2,3725.580195449567,1102.4,4828.0
639,0.001,1.8,0.56,200,1,3448.7801638557858,1286.6,4735.4
640,0.001,1.8,0.56,200,0,3175.1003165963084,1465.3,4640.4
641,0.001,1.8,0.56,200,-1,2905.9833749236027,1632.1,4538.1
642,0.001,1.8,0.56,200,-2,2643.373083190177,1782.9,4426.2
643,0.001,1.8,0.56,200,-3,2386.033627502398,1908.9,4294.9
644,0.001,1.8,0.56,400,3,3714.826007663749,1554.4,5269.2
645,0.001,1.8,0.56,400,2,3443.904875188852,1750.1,5194.0
646,0.001,1.8,0.56,400,1,3175.268308966,1946.1,5121.3
647,0.001,1.8,0.56,400,0,2909.7313571729615,2128.4,5038.1
648,0.001,1.8,0.56,400,-1,2650.2029245391223,2290.1,4940.3
649,0.001,1.8,0.56,400,-2,2396.557824795174,2424.6,4821.2
650,0.001,1.8,0.56,400,-3,2155.4643834843673,2532.9,4688.4
651,0.001,1.8,0.56,600,3,3398.470586841828,2334.7,5733.2
652,0.001,1.8,0.56,600,2,3140.185208482014,2530.7,5670.9
653,0.001,1.8,0.56,600,1,2883.9477319597368,2715.4,5599.4
654,0.001,1.8,0.56,600,0,2631.716554443905,2884.0,5515.8
655,0.001,1.8,0.56,600,-1,2387.14111795666,3030.9,5418.0
656,0.001,1.8,0.56,600,-2,2151.996793479264,3154.1,5306.1
657,0.001,1.8,0.56,600,-3,1931.0634080560174,3255.0,5186.0
658,0.001,1.8,0.56,800,3,3192.296902486384,2734.7,5927.0
659,0.001,1.8,0.56,800,2,2948.4017302470843,2928.3,5876.7
660,0.001,1.8,0.56,800,1,2706.388278573244,3110.0,5816.4
661,0.001,1.8,0.56,800,0,2468.0683674484167,3276.1,5744.2
662,0.001,1.8,0.56,800,-1,2240.7208431479776,3420.7,5661.4
663,0.001,1.8,0.56,800,-2,2021.7048471717449,3541.5,5563.2
664,0.001,1.8,0.56,800,-3,1811.8469938773865,3640.2,5452.1
665,0.001,1.8,0.56,1000,3,3184.4531538563047,2736.7,5921.1
666,0.001,1.8,0.56,1000,2,2941.642661739397,2930.3,5871.9
667,0.001,1.8,0.56,1000,1,2700.5629177367173,3111.9,5812.5
668,0.001,1.8,0.56,1000,0,2462.9949606246055,3278.1,5741.1
669,0.001,1.8,0.56,1000,-1,2235.6816480196567,3422.6,5658.3
670,0.001,1.8,0.56,1000,-2,2016.8925671925042,3543.4,5560.3
671,0.001,1.8,0.56,1000,-3,1807.4287135411307,3642.0,5449.5
672,0.001,1.8,0.68,0,3,4352.955088046972,532.6,4885.6
673,0.001,1.8,0.68,0,2,4068.305272155205,668.2,4736.5
674,0.001,1.8,0.68,0,1,3784.623596984111,807.4,4592.1
675,0.001,1.8,0.68,0,0,3503.045053359886,950.7,4453.7
676,0.001,1.8,0.68,0,-1,3224.5845041461275,1094.9,4319.5
677,0.001,1.8,0.68,0,-2,2952.3674186482162,1234.0,4186.3
678,0.001,1.8,0.68,0,-3,2685.9921499053567,1355.4,4041.4
679,0.001,1.8,0.68,200,3,3891.248939347814,1098.8,4990.1
680,0.001,1.8,0.68,200,2,3615.614932193905,1290.4,4906.0
681,0.001,1.8,0.68,200,1,3341.644538222398,1479.5,4821.1
682,0.001,1.8,0.68,200,0,3071.231008762329,1660.7,4732.0
683,0.001,1.8,0.68,200,-1,2805.0856085120645,1834.4,4639.5
684,0.001,1.8,0.68,200,-2,2545.6508971139065,1985.2,4530.9
685,0.001,1.8,0.68,200,-3,2291.907822494225,2109.9,4401.8
686,0.001,1.8,0.68,400,3,3552.997859659025,1901.6,5454.6
687,0.001,1.8,0.68,400,2,3286.674624860663,2108.7,5395.4
688,0.001,1.8,0.68,400,1,3022.048003028379,2304.7,5326.7
689,0.001,1.8,0.68,400,0,2761.8982190276997,2484.0,5245.9
690,0.001,1.8,0.68,400,-1,2506.886319300097,2637.6,5144.5
691,0.001,1.8,0.68,400,-2,2262.4662865034397,2762.1,5024.5
692,0.001,1.8,0.68,400,-3,2030.8125205065624,2865.5,4896.3
693,0.001,1.8,0.68,600,3,3191.9029266849857,2859.0,6050.9
694,0.001,1.8,0.68,600,2,2939.5307161930677,3054.1,5993.6
695,0.001,1.8,0.68,600,1,2690.9357900524583,3234.6,5925.5
696,0.001,1.8,0.68,600,0,2448.5649073968766,3396.3,5844.9
697,0.001,1.8,0.68,600,-1,2215.4145740717527,3534.3,5749.7
698,0.001,1.8,0.68,600,-2,1995.409476281592,3647.3,5642.7
699,0.001,1.8,0.68,600,-3,1785.7189692209038,3743.5,5529.2
700,0.001,1.8,0.68,800,3,2974.3537722655,3342.1,6316.4
701,0.001,1.8,0.68,800,2,2737.5947745530484,3532.4,6270.0
702,0.001,1.8,0.68,800,1,2506.8425909286198,3709.3,6216.1
703,0.001,1.8,0.68,800,0,2282.7523392589724,3867.1,6149.9
704,0.001,1.8,0.68,800,-1,2065.5408121573664,4001.4,6067.0
705,0.001,1.8,0.68,800,-2,1856.8304032904489,4112.1,5969.0
706,0.001,1.8,0.68,800,-3,1657.1996583726273,4206.4,5863.6
707,0.001,1.8,0.68,1000,3,2967.7231503813045,3344.4,6312.2
708,0.001,1.8,0.68,1000,2,2731.527745952386,3534.7,6266.2
709,0.001,1.8,0.68,1000,1,2500.826637365678,3711.7,6212.5
710,0.001,1.8,0.68,1000,0,2276.9766489532085,3869.4,6146.4
711,0.001,1.8,0.68,1000,-1,2060.2642538008527,4003.7,6064.0
712,0.001,1.8,0.68,1000,-2,1851.7536557652322,4114.4,5966.1
713,0.001,1.8,0.68,1000,-3,1651.915043517821,4208.6,5860.5
714,0.001,1.8,0.8,0,3,4327.623587629186,568.5,4896.1
715,0.001,1.8,0.8,0,2,4043.6472844086657,705.9,4749.5
716,0.001,1.8,0.8,0,1,3760.4384300508023,846.2,4606.7
717,0.001,1.8,0.8,0,0,3479.5075910534306,992.5,4472.0
718,0.001,1.8,0.8,0,-1,3201.488409875091,1138.1,4339.6
719,0.001,1.8,0.8,0,-2,2930.737493000117,1279.0,4209.8
720,0.001,1.8,0.8,0,-3,2665.1135751211473,1401.3,4066.4
721,0.001,1.8,0.8,200,3,3787.4916511618644,1278.0,5065.5
722,0.001,1.8,0.8,200,2,3514.582564347814,1474.7,4989.3
723,0.001,1.8,0.8,200,1,3243.3729577639133,1666.6,4910.0
724,0.001,1.8,0.8,200,0,2975.4428608448184,1856.3,4831.8
725,0.001,1.8,0.8,200,-1,2712.691375424363,2031.2,4743.9
726,0.001,1.8,0.8,200,-2,2455.8192635833675,2181.4,4637.2
727,0.001,1.8,0.8,200,-3,2207.7460636058795,2302.0,4509.7
728,0.001,1.8,0.8,400,3,3405.392475204736,2246.1,5651.5
729,0.001,1.8,0.8,400,2,3142.56845831188,2454.5,5597.0
730,0.001,1.8,0.8,400,1,2882.383746110334,2648.5,5530.9
731,0.001,1.8,0.8,400,0,2626.7464228960152,2820.3,5447.0
732,0.001,1.8,0.8,400,-1,2379.152325933556,2964.7,5343.9
733,0.001,1.8,0.8,400,-2,2143.873807284055,3083.5,5227.4
734,0.001,1.8,0.8,400,-3,1919.1386168211243,3183.5,5102.7
735,0.001,1.8,0.8,600,3,3004.6784668398072,3362.8,6367.5
736,0.001,1.8,0.8,600,2,2759.7317024415374,3556.0,6315.7
737,0.001,1.8,0.8,600,1,2520.430284633614,3729.5,6249.9
738,0.001,1.8,0.8,600,0,2289.013334366153,3882.1,6171.1
739,0.001,1.8,0.8,600,-1,2069.588269785349,4010.2,6079.8
740,0.001,1.8,0.8,600,-2,1859.5114800651706,4117.8,5977.3
741,0.001,1.8,0.8,600,-3,1659.6266915319854,4209.6,5869.3
